district,municipaly,year,week,outlier_score
Innsbruck-Land,Steinach am Brenner,2020,11,0.05289553850889206
Innsbruck-Land,Natters,2020,12,0.05289553850889206
Innsbruck-Land,Kolsass,2020,13,0.05289553850889206
Schwaz,Schwaz,2020,14,0.05289553850889206
Schwaz,Achenkirch,2020,15,0.05289553850889206
Schwaz,Gerlos,2020,16,0.05289553850889206
Kufstein,Schwoich,2020,17,0.7735317349433899
Kufstein,Wildschönau,2020,1,0.05289553850889206
Lienz,Assling,2020,2,0.05289553850889206
Lienz,Hopfgarten in Defereggen,2020,3,0.05289553850889206
Kitzbühel,Kössen,2020,6,0.05289553850889206
Kitzbühel,Schwendt,2020,7,0.05289553850889206
Imst,Rietz,2020,8,0.05289553850889206
Reutte,Lechaschau,2020,4,0.05289553850889206
Reutte,Lermoos,2020,5,0.05289553850889206
Landeck,Prutz,2020,9,0.05289553850889206
Landeck,Fendels,2020,10,0.05289553850889206
Innsbruck-Land,Zirl,2020,11,0.05289553850889206
Innsbruck-Land,Steinach am Brenner,2020,12,0.05289553850889206
Innsbruck-Land,Natters,2020,13,0.05289553850889206
Innsbruck-Land,Kolsass,2020,14,0.05289553850889206
Schwaz,Schwaz,2020,15,0.05289553850889206
Schwaz,Achenkirch,2020,16,0.05289553850889206
Schwaz,Gerlos,2020,17,0.05289553850889206
Kufstein,Breitenbach am Inn,2020,1,0.05289553850889206
Kufstein,Wildschönau,2020,2,0.05289553850889206
Lienz,Assling,2020,3,0.05289553850889206
Lienz,Hopfgarten in Defereggen,2020,4,0.05289553850889206
Kitzbühel,Kössen,2020,7,0.05289553850889206
Kitzbühel,Schwendt,2020,8,0.05289553850889206
Imst,Rietz,2020,9,0.05289553850889206
Reutte,Lechaschau,2020,5,0.05289553850889206
Reutte,Lermoos,2020,6,0.05289553850889206
Landeck,Prutz,2020,10,0.05289553850889206
Landeck,Fendels,2020,11,0.05289553850889206
Innsbruck-Land,Zirl,2020,12,0.05289553850889206
Innsbruck-Land,Steinach am Brenner,2020,13,0.05289553850889206
Innsbruck-Land,Natters,2020,14,0.05289553850889206
Innsbruck-Land,Kolsass,2020,15,0.05289553850889206
Schwaz,Schwaz,2020,16,0.05289553850889206
Schwaz,Achenkirch,2020,17,0.05289553850889206
Schwaz,Stummerberg,2020,1,0.05289553850889206
Kufstein,Breitenbach am Inn,2020,2,0.05289553850889206
Kufstein,Wildschönau,2020,3,0.05289553850889206
Lienz,Assling,2020,4,0.05289553850889206
Lienz,Hopfgarten in Defereggen,2020,5,0.05289553850889206
Kitzbühel,Kössen,2020,12,0.05289553850889206
Kitzbühel,Schwendt,2020,13,0.05289553850889206
Imst,Rietz,2020,14,0.05289553850889206
Reutte,Lechaschau,2020,10,0.05289553850889206
Reutte,Lermoos,2020,11,0.05289553850889206
Landeck,Prutz,2020,15,0.05289553850889206
Landeck,Fendels,2020,16,0.05289553850889206
Innsbruck-Land,Zirl,2020,17,0.05289553850889206
Innsbruck-Land,Absam,2020,1,0.05289553850889206
Innsbruck-Land,Mieders,2020,2,0.05289553850889206
Innsbruck-Land,Tulfes,2020,3,0.05289553850889206
Schwaz,Uderns,2020,4,0.05289553850889206
Schwaz,Weer,2020,5,0.05289553850889206
Schwaz,Stummerberg,2020,6,0.05289553850889206
Kufstein,Breitenbach am Inn,2020,7,0.05289553850889206
Kufstein,Wildschönau,2020,8,0.05289553850889206
Lienz,Assling,2020,9,0.05289553850889206
Lienz,Hopfgarten in Defereggen,2020,10,0.05289553850889206
Kitzbühel,Kössen,2020,9,0.05289553850889206
Kitzbühel,Schwendt,2020,10,0.05289553850889206
Imst,Rietz,2020,11,0.05289553850889206
Reutte,Lechaschau,2020,7,0.05289553850889206
Reutte,Lermoos,2020,8,0.05289553850889206
Landeck,Prutz,2020,12,0.05289553850889206
Landeck,Fendels,2020,13,0.05289553850889206
Innsbruck-Land,Zirl,2020,14,0.05289553850889206
Innsbruck-Land,Steinach am Brenner,2020,15,0.05289553850889206
Innsbruck-Land,Natters,2020,16,0.05289553850889206
Innsbruck-Land,Kolsass,2020,17,0.05289553850889206
Schwaz,Uderns,2020,1,0.05289553850889206
Schwaz,Weer,2020,2,0.05289553850889206
Schwaz,Stummerberg,2020,3,0.05289553850889206
Kufstein,Breitenbach am Inn,2020,4,0.05289553850889206
Kufstein,Wildschönau,2020,5,0.05289553850889206
Lienz,Assling,2020,6,0.05289553850889206
Lienz,Hopfgarten in Defereggen,2020,7,0.05289553850889206
Kitzbühel,Kössen,2020,10,0.05289553850889206
Kitzbühel,Schwendt,2020,11,0.05289553850889206
Imst,Rietz,2020,12,0.05289553850889206
Reutte,Lechaschau,2020,8,0.05289553850889206
Reutte,Lermoos,2020,9,0.05289553850889206
Landeck,Prutz,2020,13,0.05289553850889206
Landeck,Fendels,2020,14,0.05289553850889206
Innsbruck-Land,Zirl,2020,15,0.05289553850889206
Innsbruck-Land,Steinach am Brenner,2020,16,0.05289553850889206
Innsbruck-Land,Natters,2020,17,0.05289553850889206
Innsbruck-Land,Tulfes,2020,1,0.05289553850889206
Schwaz,Uderns,2020,2,0.05289553850889206
Schwaz,Weer,2020,3,0.05289553850889206
Schwaz,Stummerberg,2020,4,0.05289553850889206
Kufstein,Breitenbach am Inn,2020,5,0.05289553850889206
Kufstein,Wildschönau,2020,6,0.05289553850889206
Lienz,Assling,2020,7,0.05289553850889206
Lienz,Hopfgarten in Defereggen,2020,8,0.05289553850889206
Kitzbühel,Kössen,2020,11,0.05289553850889206
Kitzbühel,Schwendt,2020,12,0.05289553850889206
Imst,Rietz,2020,13,0.05289553850889206
Reutte,Lechaschau,2020,9,0.05289553850889206
Reutte,Lermoos,2020,10,0.05289553850889206
Landeck,Prutz,2020,14,0.05289553850889206
Landeck,Fendels,2020,15,0.05289553850889206
Innsbruck-Land,Zirl,2020,16,0.05289553850889206
Innsbruck-Land,Steinach am Brenner,2020,17,0.05289553850889206
Innsbruck-Land,Mieders,2020,1,0.05289553850889206
Innsbruck-Land,Tulfes,2020,2,0.05289553850889206
Schwaz,Uderns,2020,3,0.05289553850889206
Schwaz,Weer,2020,4,0.05289553850889206
Schwaz,Stummerberg,2020,5,0.05289553850889206
Kufstein,Breitenbach am Inn,2020,6,0.05289553850889206
Kufstein,Wildschönau,2020,7,0.05289553850889206
Lienz,Assling,2020,8,0.9942507147789001
Lienz,Hopfgarten in Defereggen,2020,9,0.05289553850889206
Kitzbühel,Kössen,2020,16,0.05289553850889206
Kitzbühel,Schwendt,2020,17,0.05289553850889206
Imst,Umhausen,2020,1,0.05289553850889206
Reutte,Lechaschau,2020,14,0.05289553850889206
Reutte,Lermoos,2020,15,0.05289553850889206
Landeck,Nauders,2020,2,0.05289553850889206
Landeck,Tösens,2020,3,0.05289553850889206
Innsbruck-Land,Kematen in Tirol,2020,4,0.05289553850889206
Innsbruck-Land,Absam,2020,5,0.05289553850889206
Innsbruck-Land,Mieders,2020,6,0.05289553850889206
Innsbruck-Land,Tulfes,2020,7,0.05289553850889206
Schwaz,Uderns,2020,8,0.05289553850889206
Schwaz,Weer,2020,9,0.05289553850889206
Schwaz,Stummerberg,2020,10,0.05289553850889206
Kufstein,Breitenbach am Inn,2020,11,0.05289553850889206
Kufstein,Wildschönau,2020,12,0.05289553850889206
Lienz,Assling,2020,13,0.05289553850889206
Lienz,Hopfgarten in Defereggen,2020,14,0.05289553850889206
Kitzbühel,Kössen,2020,13,0.05289553850889206
Kitzbühel,Schwendt,2020,14,0.05289553850889206
Imst,Rietz,2020,15,0.05289553850889206
Reutte,Lechaschau,2020,11,0.05289553850889206
Reutte,Lermoos,2020,12,0.05289553850889206
Landeck,Prutz,2020,16,0.05289553850889206
Landeck,Fendels,2020,17,0.05289553850889206
Innsbruck-Land,Kematen in Tirol,2020,1,0.05289553850889206
Innsbruck-Land,Absam,2020,2,0.05289553850889206
Innsbruck-Land,Mieders,2020,3,0.05289553850889206
Innsbruck-Land,Tulfes,2020,4,0.05289553850889206
Schwaz,Uderns,2020,5,0.05289553850889206
Schwaz,Weer,2020,6,0.05289553850889206
Schwaz,Stummerberg,2020,7,0.05289553850889206
Kufstein,Breitenbach am Inn,2020,8,0.05289553850889206
Kufstein,Wildschönau,2020,9,0.05289553850889206
Lienz,Assling,2020,10,0.05289553850889206
Lienz,Hopfgarten in Defereggen,2020,11,0.05289553850889206
Kitzbühel,Kössen,2020,14,0.05289553850889206
Kitzbühel,Schwendt,2020,15,0.05289553850889206
Imst,Rietz,2020,16,0.05289553850889206
Reutte,Lechaschau,2020,12,0.05289553850889206
Reutte,Lermoos,2020,13,0.05289553850889206
Landeck,Prutz,2020,17,0.05289553850889206
Landeck,Tösens,2020,1,0.05289553850889206
Innsbruck-Land,Kematen in Tirol,2020,2,0.05289553850889206
Innsbruck-Land,Absam,2020,3,0.05289553850889206
Innsbruck-Land,Mieders,2020,4,0.05289553850889206
Innsbruck-Land,Tulfes,2020,5,0.05289553850889206
Schwaz,Uderns,2020,6,0.05289553850889206
Schwaz,Weer,2020,7,0.05289553850889206
Schwaz,Stummerberg,2020,8,0.05289553850889206
Kufstein,Breitenbach am Inn,2020,9,0.05289553850889206
Kufstein,Wildschönau,2020,10,0.05289553850889206
Lienz,Assling,2020,11,0.05289553850889206
Lienz,Hopfgarten in Defereggen,2020,12,0.05289553850889206
Kitzbühel,Kössen,2020,15,0.05289553850889206
Kitzbühel,Schwendt,2020,16,0.05289553850889206
Imst,Rietz,2020,17,0.05289553850889206
Reutte,Lechaschau,2020,13,0.05289553850889206
Reutte,Lermoos,2020,14,0.05289553850889206
Landeck,Nauders,2020,1,0.05289553850889206
Landeck,Tösens,2020,2,0.05289553850889206
Innsbruck-Land,Kematen in Tirol,2020,3,0.05289553850889206
Innsbruck-Land,Absam,2020,4,0.05289553850889206
Innsbruck-Land,Mieders,2020,5,0.05289553850889206
Innsbruck-Land,Tulfes,2020,6,0.7735317349433899
Schwaz,Uderns,2020,7,0.05289553850889206
Schwaz,Weer,2020,8,0.05289553850889206
Schwaz,Stummerberg,2020,9,0.05289553850889206
Kufstein,Breitenbach am Inn,2020,10,0.05289553850889206
Kufstein,Wildschönau,2020,11,0.05289553850889206
Lienz,Assling,2020,12,0.05289553850889206
Lienz,Hopfgarten in Defereggen,2020,13,0.05289553850889206
Kitzbühel,Oberndorf in Tirol,2020,3,0.05289553850889206
Kitzbühel,St. Jakob in Haus,2020,4,0.05289553850889206
Imst,Umhausen,2020,5,0.05289553850889206
Reutte,Heiterwang,2020,1,0.05289553850889206
Reutte,Tannheim,2020,2,0.05289553850889206
Landeck,Nauders,2020,6,0.05289553850889206
Landeck,Tösens,2020,7,0.05289553850889206
Innsbruck-Land,Kematen in Tirol,2020,8,0.05289553850889206
Innsbruck-Land,Absam,2020,9,0.05289553850889206
Innsbruck-Land,Mieders,2020,10,0.05289553850889206
Innsbruck-Land,Tulfes,2020,11,0.05289553850889206
Schwaz,Uderns,2020,12,0.05289553850889206
Schwaz,Weer,2020,13,0.05289553850889206
Schwaz,Stummerberg,2020,14,0.05289553850889206
Kufstein,Breitenbach am Inn,2020,15,0.05289553850889206
Kufstein,Wildschönau,2020,16,0.05289553850889206
Lienz,Assling,2020,17,0.05289553850889206
Lienz,Lavant,2020,1,0.05289553850889206
Kitzbühel,Kössen,2020,17,0.94005286693573
Kitzbühel,St. Jakob in Haus,2020,1,0.05289553850889206
Imst,Umhausen,2020,2,0.05289553850889206
Reutte,Lechaschau,2020,15,0.05289553850889206
Reutte,Lermoos,2020,16,0.05289553850889206
Landeck,Nauders,2020,3,0.05289553850889206
Landeck,Tösens,2020,4,0.05289553850889206
Innsbruck-Land,Kematen in Tirol,2020,5,0.05289553850889206
Innsbruck-Land,Absam,2020,6,0.05289553850889206
Innsbruck-Land,Mieders,2020,7,0.05289553850889206
Innsbruck-Land,Tulfes,2020,8,0.05289553850889206
Schwaz,Uderns,2020,9,0.05289553850889206
Schwaz,Weer,2020,10,0.05289553850889206
Schwaz,Stummerberg,2020,11,0.05289553850889206
Kufstein,Breitenbach am Inn,2020,12,0.05289553850889206
Kufstein,Wildschönau,2020,13,0.05289553850889206
Lienz,Assling,2020,14,0.05289553850889206
Lienz,Hopfgarten in Defereggen,2020,15,0.05289553850889206
Kitzbühel,Oberndorf in Tirol,2020,1,0.05289553850889206
Kitzbühel,St. Jakob in Haus,2020,2,0.05289553850889206
Imst,Umhausen,2020,3,0.05289553850889206
Reutte,Lechaschau,2020,16,0.05289553850889206
Reutte,Lermoos,2020,17,0.05289553850889206
Landeck,Nauders,2020,4,0.05289553850889206
Landeck,Tösens,2020,5,0.05289553850889206
Innsbruck-Land,Kematen in Tirol,2020,6,0.05289553850889206
Innsbruck-Land,Absam,2020,7,0.05289553850889206
Innsbruck-Land,Mieders,2020,8,0.05289553850889206
Innsbruck-Land,Tulfes,2020,9,0.05289553850889206
Schwaz,Uderns,2020,10,0.05289553850889206
Schwaz,Weer,2020,11,0.05289553850889206
Schwaz,Stummerberg,2020,12,0.05289553850889206
Kufstein,Breitenbach am Inn,2020,13,0.05289553850889206
Kufstein,Wildschönau,2020,14,0.05289553850889206
Lienz,Assling,2020,15,0.05289553850889206
Lienz,Hopfgarten in Defereggen,2020,16,0.05289553850889206
Kitzbühel,Oberndorf in Tirol,2020,2,0.94005286693573
Kitzbühel,St. Jakob in Haus,2020,3,0.05289553850889206
Imst,Umhausen,2020,4,0.05289553850889206
Reutte,Lechaschau,2020,17,0.05289553850889206
Reutte,Tannheim,2020,1,0.05289553850889206
Landeck,Nauders,2020,5,0.05289553850889206
Landeck,Tösens,2020,6,0.05289553850889206
Innsbruck-Land,Kematen in Tirol,2020,7,0.05289553850889206
Innsbruck-Land,Absam,2020,8,0.05289553850889206
Innsbruck-Land,Mieders,2020,9,0.05289553850889206
Innsbruck-Land,Tulfes,2020,10,0.05289553850889206
Schwaz,Uderns,2020,11,0.05289553850889206
Schwaz,Weer,2020,12,0.05289553850889206
Schwaz,Stummerberg,2020,13,0.05289553850889206
Kufstein,Breitenbach am Inn,2020,14,0.05289553850889206
Kufstein,Wildschönau,2020,15,0.05289553850889206
Lienz,Assling,2020,16,0.05289553850889206
Lienz,Hopfgarten in Defereggen,2020,17,0.05289553850889206
Kitzbühel,Oberndorf in Tirol,2020,7,0.05289553850889206
Kitzbühel,St. Jakob in Haus,2020,8,0.05289553850889206
Imst,Umhausen,2020,9,0.05289553850889206
Reutte,Heiterwang,2020,5,0.05289553850889206
Reutte,Tannheim,2020,6,0.05289553850889206
Landeck,Nauders,2020,10,0.05289553850889206
Landeck,Tösens,2020,11,0.05289553850889206
Innsbruck-Land,Kematen in Tirol,2020,12,0.05289553850889206
Innsbruck-Land,Absam,2020,13,0.05289553850889206
Innsbruck-Land,Mieders,2020,14,0.05289553850889206
Innsbruck-Land,Tulfes,2020,15,0.05289553850889206
Schwaz,Uderns,2020,16,0.05289553850889206
Schwaz,Weer,2020,17,0.05289553850889206
Schwaz,Ried im Zillertal,2020,1,0.05289553850889206
Kufstein,Kundl,2020,2,0.05289553850889206
Kufstein,Walchsee,2020,3,0.05289553850889206
Lienz,Obertilliach,2020,4,0.05289553850889206
Lienz,Lavant,2020,5,0.05289553850889206
Kitzbühel,Oberndorf in Tirol,2020,4,0.05289553850889206
Kitzbühel,St. Jakob in Haus,2020,5,0.05289553850889206
Imst,Umhausen,2020,6,0.05289553850889206
Reutte,Heiterwang,2020,2,0.05289553850889206
Reutte,Tannheim,2020,3,0.05289553850889206
Landeck,Nauders,2020,7,0.05289553850889206
Landeck,Tösens,2020,8,0.05289553850889206
Innsbruck-Land,Kematen in Tirol,2020,9,0.05289553850889206
Innsbruck-Land,Absam,2020,10,0.05289553850889206
Innsbruck-Land,Mieders,2020,11,0.05289553850889206
Innsbruck-Land,Tulfes,2020,12,0.05289553850889206
Schwaz,Uderns,2020,13,0.7735317349433899
Schwaz,Weer,2020,14,0.05289553850889206
Schwaz,Stummerberg,2020,15,0.05289553850889206
Kufstein,Breitenbach am Inn,2020,16,0.05289553850889206
Kufstein,Wildschönau,2020,17,0.05289553850889206
Lienz,Obertilliach,2020,1,0.05289553850889206
Lienz,Lavant,2020,2,0.05289553850889206
Kitzbühel,Oberndorf in Tirol,2020,5,0.05289553850889206
Kitzbühel,St. Jakob in Haus,2020,6,0.05289553850889206
Imst,Umhausen,2020,7,0.05289553850889206
Reutte,Heiterwang,2020,3,0.05289553850889206
Reutte,Tannheim,2020,4,0.05289553850889206
Landeck,Nauders,2020,8,0.05289553850889206
Landeck,Tösens,2020,9,0.05289553850889206
Innsbruck-Land,Kematen in Tirol,2020,10,0.05289553850889206
Innsbruck-Land,Absam,2020,11,0.05289553850889206
Innsbruck-Land,Mieders,2020,12,0.05289553850889206
Innsbruck-Land,Tulfes,2020,13,0.05289553850889206
Schwaz,Uderns,2020,14,0.05289553850889206
Schwaz,Weer,2020,15,0.05289553850889206
Schwaz,Stummerberg,2020,16,0.05289553850889206
Kufstein,Breitenbach am Inn,2020,17,0.05289553850889206
Kufstein,Walchsee,2020,1,0.05289553850889206
Lienz,Obertilliach,2020,2,0.05289553850889206
Lienz,Lavant,2020,3,0.05289553850889206
Kitzbühel,Oberndorf in Tirol,2020,6,0.05289553850889206
Kitzbühel,St. Jakob in Haus,2020,7,0.05289553850889206
Imst,Umhausen,2020,8,0.05289553850889206
Reutte,Heiterwang,2020,4,0.05289553850889206
Reutte,Tannheim,2020,5,0.05289553850889206
Landeck,Nauders,2020,9,0.05289553850889206
Landeck,Tösens,2020,10,0.05289553850889206
Innsbruck-Land,Kematen in Tirol,2020,11,0.05289553850889206
Innsbruck-Land,Absam,2020,12,0.05289553850889206
Innsbruck-Land,Mieders,2020,13,0.05289553850889206
Innsbruck-Land,Tulfes,2020,14,0.05289553850889206
Schwaz,Uderns,2020,15,0.05289553850889206
Schwaz,Weer,2020,16,0.05289553850889206
Schwaz,Stummerberg,2020,17,0.05289553850889206
Kufstein,Kundl,2020,1,0.05289553850889206
Kufstein,Walchsee,2020,2,0.05289553850889206
Lienz,Obertilliach,2020,3,0.05289553850889206
Lienz,Lavant,2020,4,0.05289553850889206
Kitzbühel,Oberndorf in Tirol,2020,11,0.05289553850889206
Kitzbühel,St. Jakob in Haus,2020,12,0.05289553850889206
Imst,Umhausen,2020,13,0.05289553850889206
Reutte,Heiterwang,2020,9,0.05289553850889206
Reutte,Tannheim,2020,10,0.05289553850889206
Landeck,Nauders,2020,14,0.05289553850889206
Landeck,Tösens,2020,15,0.05289553850889206
Innsbruck-Land,Kematen in Tirol,2020,16,0.05289553850889206
Innsbruck-Land,Absam,2020,17,0.05289553850889206
Innsbruck-Land,Wildermieming,2020,1,0.05289553850889206
Innsbruck-Land,Thaur,2020,2,0.9986892938613892
Schwaz,Ramsau im Zillertal,2020,3,0.05289553850889206
Schwaz,Stans,2020,4,0.05289553850889206
Schwaz,Ried im Zillertal,2020,5,0.05289553850889206
Kufstein,Kundl,2020,6,0.05289553850889206
Kufstein,Walchsee,2020,7,0.05289553850889206
Lienz,Obertilliach,2020,8,0.05289553850889206
Lienz,Lavant,2020,9,0.05289553850889206
Kitzbühel,Oberndorf in Tirol,2020,8,0.05289553850889206
Kitzbühel,St. Jakob in Haus,2020,9,0.05289553850889206
Imst,Umhausen,2020,10,0.05289553850889206
Reutte,Heiterwang,2020,6,0.05289553850889206
Reutte,Tannheim,2020,7,0.05289553850889206
Landeck,Nauders,2020,11,0.05289553850889206
Landeck,Tösens,2020,12,0.05289553850889206
Innsbruck-Land,Kematen in Tirol,2020,13,0.05289553850889206
Innsbruck-Land,Absam,2020,14,0.05289553850889206
Innsbruck-Land,Mieders,2020,15,0.05289553850889206
Innsbruck-Land,Tulfes,2020,16,0.05289553850889206
Schwaz,Uderns,2020,17,0.05289553850889206
Schwaz,Stans,2020,1,0.05289553850889206
Schwaz,Ried im Zillertal,2020,2,0.05289553850889206
Kufstein,Kundl,2020,3,0.05289553850889206
Kufstein,Walchsee,2020,4,0.05289553850889206
Lienz,Obertilliach,2020,5,0.05289553850889206
Lienz,Lavant,2020,6,0.05289553850889206
Kitzbühel,Oberndorf in Tirol,2020,9,0.05289553850889206
Kitzbühel,St. Jakob in Haus,2020,10,0.05289553850889206
Imst,Umhausen,2020,11,0.05289553850889206
Reutte,Heiterwang,2020,7,0.05289553850889206
Reutte,Tannheim,2020,8,0.05289553850889206
Landeck,Nauders,2020,12,0.05289553850889206
Landeck,Tösens,2020,13,0.05289553850889206
Innsbruck-Land,Kematen in Tirol,2020,14,0.05289553850889206
Innsbruck-Land,Absam,2020,15,0.05289553850889206
Innsbruck-Land,Mieders,2020,16,0.05289553850889206
Innsbruck-Land,Tulfes,2020,17,0.05289553850889206
Schwaz,Ramsau im Zillertal,2020,1,0.05289553850889206
Schwaz,Stans,2020,2,0.05289553850889206
Schwaz,Ried im Zillertal,2020,3,0.05289553850889206
Kufstein,Kundl,2020,4,0.05289553850889206
Kufstein,Walchsee,2020,5,0.05289553850889206
Lienz,Obertilliach,2020,6,0.05289553850889206
Lienz,Lavant,2020,7,0.05289553850889206
Kitzbühel,Oberndorf in Tirol,2020,10,0.05289553850889206
Kitzbühel,St. Jakob in Haus,2020,11,0.05289553850889206
Imst,Umhausen,2020,12,0.05289553850889206
Reutte,Heiterwang,2020,8,0.05289553850889206
Reutte,Tannheim,2020,9,0.05289553850889206
Landeck,Nauders,2020,13,0.05289553850889206
Landeck,Tösens,2020,14,0.05289553850889206
Innsbruck-Land,Kematen in Tirol,2020,15,0.05289553850889206
Innsbruck-Land,Absam,2020,16,0.05289553850889206
Innsbruck-Land,Mieders,2020,17,0.05289553850889206
Innsbruck-Land,Thaur,2020,1,0.05289553850889206
Schwaz,Ramsau im Zillertal,2020,2,0.05289553850889206
Schwaz,Stans,2020,3,0.05289553850889206
Schwaz,Ried im Zillertal,2020,4,0.05289553850889206
Kufstein,Kundl,2020,5,0.05289553850889206
Kufstein,Walchsee,2020,6,0.05289553850889206
Lienz,Obertilliach,2020,7,0.05289553850889206
Lienz,Lavant,2020,8,0.05289553850889206
Kitzbühel,Oberndorf in Tirol,2020,15,0.05289553850889206
Kitzbühel,St. Jakob in Haus,2020,16,0.05289553850889206
Imst,Umhausen,2020,17,0.05289553850889206
Reutte,Heiterwang,2020,13,0.05289553850889206
Reutte,Tannheim,2020,14,0.05289553850889206
Landeck,Strengen,2020,1,0.05289553850889206
Landeck,Tobadill,2020,2,0.05289553850889206
Innsbruck-Land,Gries im Sellrain,2020,3,0.05289553850889206
Innsbruck-Land,Hall in Tirol,2020,4,0.05289553850889206
Innsbruck-Land,Wildermieming,2020,5,0.05289553850889206
Innsbruck-Land,Thaur,2020,6,0.05289553850889206
Schwaz,Ramsau im Zillertal,2020,7,0.05289553850889206
Schwaz,Stans,2020,8,0.05289553850889206
Schwaz,Ried im Zillertal,2020,9,0.05289553850889206
Kufstein,Kundl,2020,10,0.05289553850889206
Kufstein,Walchsee,2020,11,0.05289553850889206
Lienz,Obertilliach,2020,12,0.05289553850889206
Lienz,Lavant,2020,13,0.05289553850889206
Kitzbühel,Oberndorf in Tirol,2020,12,0.05289553850889206
Kitzbühel,St. Jakob in Haus,2020,13,0.05289553850889206
Imst,Umhausen,2020,14,0.05289553850889206
Reutte,Heiterwang,2020,10,0.05289553850889206
Reutte,Tannheim,2020,11,0.05289553850889206
Landeck,Nauders,2020,15,0.05289553850889206
Landeck,Tösens,2020,16,0.05289553850889206
Innsbruck-Land,Kematen in Tirol,2020,17,0.05289553850889206
Innsbruck-Land,Hall in Tirol,2020,1,0.05289553850889206
Innsbruck-Land,Wildermieming,2020,2,0.05289553850889206
Innsbruck-Land,Thaur,2020,3,0.05289553850889206
Schwaz,Ramsau im Zillertal,2020,4,0.05289553850889206
Schwaz,Stans,2020,5,0.05289553850889206
Schwaz,Ried im Zillertal,2020,6,0.05289553850889206
Kufstein,Kundl,2020,7,0.05289553850889206
Kufstein,Walchsee,2020,8,0.05289553850889206
Lienz,Obertilliach,2020,9,0.05289553850889206
Lienz,Lavant,2020,10,0.05289553850889206
Kitzbühel,Oberndorf in Tirol,2020,13,0.05289553850889206
