district,municipaly,year,week,count,yearly_max_diff,yearly_mean_diff,weekly_max_diff,weekly_mean_diff
Schwaz,Finkenberg,2020,35,0,0,0,0,0
Schwaz,Finkenberg,2020,36,0,0,0,0,0
Schwaz,Finkenberg,2020,37,0,0,0,0,0
Schwaz,Finkenberg,2020,38,0,0,0,0,0
Schwaz,Finkenberg,2020,39,1,0,0.0170118343,0,0.6666666667
Schwaz,Finkenberg,2020,40,0,0,0,0,0
Schwaz,Finkenberg,2020,41,0,0,0,0,0
Schwaz,Finkenberg,2020,42,1,0,0.0170118343,0,0.6666666667
Schwaz,Finkenberg,2020,43,0,0,0,0,0
Schwaz,Finkenberg,2020,44,1,0,0.0170118343,0,0.6666666667
Schwaz,Finkenberg,2020,45,0,0,0,0,0
Schwaz,Finkenberg,2020,46,0,0,0,0,0
Schwaz,Finkenberg,2020,47,1,0,0.0170118343,0,0.6666666667
Schwaz,Finkenberg,2020,48,0,0,0,0,0
Schwaz,Finkenberg,2020,49,0,0,0,0,0
Schwaz,Finkenberg,2020,50,1,0,0.0170118343,0,0.6666666667
Schwaz,Finkenberg,2020,51,0,0,0,0,0
Schwaz,Finkenberg,2020,52,0,0,0,0,0
Schwaz,Achenkirch,2020,1,0,0,0,0,0
Schwaz,Achenkirch,2020,2,0,0,0,0,0
Schwaz,Achenkirch,2020,3,2,0,0.0159023669,1,1.6666666667
Schwaz,Achenkirch,2020,4,0,0,0,0,0
Schwaz,Achenkirch,2020,5,0,0,0,0,0
Schwaz,Achenkirch,2020,6,1,0,0.0062869822,0,0.3333333333
Schwaz,Achenkirch,2020,7,1,0,0.0062869822,0,0.6666666667
Schwaz,Achenkirch,2020,8,0,0,0,0,0
Schwaz,Achenkirch,2020,9,0,0,0,0,0
Schwaz,Achenkirch,2020,10,0,0,0,0,0
Schwaz,Achenkirch,2020,11,0,0,0,0,0
Schwaz,Achenkirch,2020,12,2,0,0.0159023669,1,1.6666666667
Schwaz,Achenkirch,2020,13,0,0,0,0,0
Schwaz,Achenkirch,2020,14,1,0,0.0062869822,0.3333333333,1
Schwaz,Achenkirch,2020,15,0,0,0,0,0
Schwaz,Achenkirch,2020,16,1,0,0.0062869822,0,0
Schwaz,Achenkirch,2020,17,0,0,0,0,0
Schwaz,Achenkirch,2020,18,1,0,0.0062869822,0,0.6666666667
Schwaz,Achenkirch,2020,19,0,0,0,0,0
Schwaz,Achenkirch,2020,20,0,0,0,0,0
Schwaz,Achenkirch,2020,21,0,0,0,0,0
Schwaz,Achenkirch,2020,22,0,0,0,0,0
Schwaz,Achenkirch,2020,23,1,0,0.0062869822,0,0.3333333333
Schwaz,Achenkirch,2020,24,1,0,0.0062869822,0,0.3333333333
Schwaz,Achenkirch,2020,25,1,0,0.0062869822,0,0
Schwaz,Achenkirch,2020,26,0,0,0,0,0
Schwaz,Achenkirch,2020,27,0,0,0,0,0
Schwaz,Achenkirch,2020,28,1,0,0.0062869822,0,0.6666666667
Schwaz,Achenkirch,2020,29,0,0,0,0,0
Schwaz,Achenkirch,2020,30,0,0,0,0,0
Schwaz,Achenkirch,2020,31,1,0,0.0062869822,0,0.3333333333
Schwaz,Achenkirch,2020,32,0,0,0,0,0
Schwaz,Achenkirch,2020,33,0,0,0,0,0
Schwaz,Achenkirch,2020,34,1,0,0.0062869822,0.3333333333,1
Schwaz,Achenkirch,2020,35,0,0,0,0,0
Schwaz,Achenkirch,2020,36,0,0,0,0,0
Schwaz,Achenkirch,2020,37,0,0,0,0,0
Schwaz,Achenkirch,2020,38,0,0,0,0,0
Schwaz,Achenkirch,2020,39,1,0,0.0062869822,0,0.6666666667
Schwaz,Achenkirch,2020,40,0,0,0,0,0
Schwaz,Achenkirch,2020,41,0,0,0,0,0
Schwaz,Achenkirch,2020,42,1,0,0.0062869822,0,0.6666666667
Schwaz,Achenkirch,2020,43,0,0,0,0,0
Schwaz,Achenkirch,2020,44,1,0,0.0062869822,0,0.1666666667
Schwaz,Achenkirch,2020,45,1,0,0.0062869822,0.3333333333,1
Schwaz,Achenkirch,2020,46,0,0,0,0,0
Schwaz,Achenkirch,2020,47,1,0,0.0062869822,0,0.6666666667
Schwaz,Achenkirch,2020,48,0,0,0,0,0
Schwaz,Achenkirch,2020,49,0,0,0,0,0
Schwaz,Achenkirch,2020,50,2,0,0.0159023669,1,1.6666666667
Schwaz,Achenkirch,2020,51,0,0,0,0,0
Schwaz,Achenkirch,2020,52,0,0,0,0,0
Schwaz,Vomp,2020,1,0,0,0,0,0
Schwaz,Vomp,2020,2,2,0,0.0140532544,0.3333333333,1
Schwaz,Vomp,2020,3,0,0,0,0,0
Schwaz,Vomp,2020,4,0,0,0,0,0
Schwaz,Vomp,2020,5,1,0,0.0044378698,0.3333333333,1
Schwaz,Vomp,2020,6,1,0,0.0044378698,0.3333333333,1
Schwaz,Vomp,2020,7,1,0,0.0044378698,0,0
Schwaz,Vomp,2020,8,2,0,0.0140532544,0,0.3333333333
Schwaz,Vomp,2020,9,0,0,0,0,0
Schwaz,Vomp,2020,10,1,0,0.0044378698,0.3333333333,1
Schwaz,Vomp,2020,11,0,0,0,0,0
Schwaz,Vomp,2020,12,0,0,0,0,0
Schwaz,Vomp,2020,13,0,0,0,0,0
Schwaz,Vomp,2020,14,0,0,0,0,0
Schwaz,Vomp,2020,15,0,0,0,0,0
Schwaz,Vomp,2020,16,1,0,0.0044378698,0,0.6666666667
Schwaz,Vomp,2020,17,1,0,0.0044378698,0,0.3333333333
Schwaz,Vomp,2020,18,0,0,0,0,0
Schwaz,Vomp,2020,19,0,0,0,0,0
Schwaz,Vomp,2020,20,0,0,0,0,0
Schwaz,Vomp,2020,21,1,0,0.0044378698,0,0.6666666667
Schwaz,Vomp,2020,22,1,0,0.0044378698,0,0.6666666667
Schwaz,Vomp,2020,23,0,0,0,0,0
Schwaz,Vomp,2020,24,0,0,0,0,0
Schwaz,Vomp,2020,25,1,0,0.0044378698,0.3333333333,1
Schwaz,Vomp,2020,26,1,0,0.0044378698,0.3333333333,1
Schwaz,Vomp,2020,27,0,0,0,0,0
Schwaz,Vomp,2020,28,0,0,0,0,0
Schwaz,Vomp,2020,29,0,0,0,0,0
Schwaz,Vomp,2020,30,2,0,0.0140532544,0.5,1.3333333333
Schwaz,Vomp,2020,31,0,0,0,0,0
Schwaz,Vomp,2020,32,0,0,0,0,0
Schwaz,Vomp,2020,33,0,0,0,0,0
Schwaz,Vomp,2020,34,2,0,0.0140532544,1,1.6666666667
Schwaz,Vomp,2020,35,0,0,0,0,0
Schwaz,Vomp,2020,36,1,0,0.0044378698,0.3333333333,1
Schwaz,Vomp,2020,37,0,0,0,0,0
Schwaz,Vomp,2020,38,0,0,0,0,0
Schwaz,Vomp,2020,39,0,0,0,0,0
Schwaz,Vomp,2020,40,0,0,0,0,0
Schwaz,Vomp,2020,41,1,0,0.0044378698,0,0.6666666667
Schwaz,Vomp,2020,42,2,0,0.0140532544,0.6666666667,2
Schwaz,Vomp,2020,43,0,0,0,0,0
Schwaz,Vomp,2020,44,1,0,0.0044378698,0,0.1666666667
Schwaz,Vomp,2020,45,1,0,0.0044378698,0,0.6666666667
Schwaz,Vomp,2020,46,2,0,0.0140532544,0.6666666667,2
Schwaz,Vomp,2020,47,1,0,0.0044378698,0.3333333333,1
Schwaz,Vomp,2020,48,1,0,0.0044378698,0,0.1666666667
Schwaz,Vomp,2020,49,1,0,0.0044378698,0,0.6666666667
Schwaz,Vomp,2020,50,1,0,0.0044378698,0,0
Schwaz,Vomp,2020,51,0,0,0,0,0
Schwaz,Vomp,2020,52,0,0,0,0,0
Schwaz,Stans,2020,1,0,0,0,0,0
Schwaz,Stans,2020,2,0,0,0,0,0
Schwaz,Stans,2020,3,0,0,0,0,0
Schwaz,Stans,2020,4,0,0,0,0,0
Schwaz,Stans,2020,5,0,0,0,0,0
Schwaz,Stans,2020,6,0,0,0,0,0
Schwaz,Stans,2020,7,0,0,0,0,0
Schwaz,Stans,2020,8,0,0,0,0,0
Schwaz,Stans,2020,9,0,0,0,0,0
Schwaz,Stans,2020,10,0,0,0,0,0
Schwaz,Stans,2020,11,1,0,0.0062869822,0,0.6666666667
Schwaz,Stans,2020,12,1,0,0.0062869822,0.3333333333,1
Schwaz,Stans,2020,13,0,0,0,0,0
Schwaz,Stans,2020,14,1,0,0.0062869822,0.3333333333,1
Schwaz,Stans,2020,15,0,0,0,0,0
Schwaz,Stans,2020,16,0,0,0,0,0
Schwaz,Stans,2020,17,0,0,0,0,0
Schwaz,Stans,2020,18,0,0,0,0,0
Schwaz,Stans,2020,19,0,0,0,0,0
Schwaz,Stans,2020,20,0,0,0,0,0
Schwaz,Stans,2020,21,0,0,0,0,0
Schwaz,Stans,2020,22,2,0,0.0159023669,0.6666666667,2
Schwaz,Stans,2020,23,0,0,0,0,0
Schwaz,Stans,2020,24,0,0,0,0,0
Schwaz,Stans,2020,25,1,0,0.0062869822,0.3333333333,1
Schwaz,Stans,2020,26,0,0,0,0,0
Schwaz,Stans,2020,27,0,0,0,0,0
Schwaz,Stans,2020,28,0,0,0,0,0
Schwaz,Stans,2020,29,0,0,0,0,0
Schwaz,Stans,2020,30,0,0,0,0,0
Schwaz,Stans,2020,31,0,0,0,0,0
Schwaz,Stans,2020,32,1,0,0.0062869822,0,0.1666666667
Schwaz,Stans,2020,33,0,0,0,0,0
Schwaz,Stans,2020,34,0,0,0,0,0
Schwaz,Stans,2020,35,1,0,0.0062869822,0.3333333333,1
Schwaz,Stans,2020,36,0,0,0,0,0
Schwaz,Stans,2020,37,1,0,0.0062869822,0.3333333333,1
Schwaz,Stans,2020,38,0,0,0,0,0
Schwaz,Stans,2020,39,0,0,0,0,0
Schwaz,Stans,2020,40,0,0,0,0,0
Schwaz,Stans,2020,41,0,0,0,0,0
Schwaz,Stans,2020,42,1,0,0.0062869822,0.3333333333,1
Schwaz,Stans,2020,43,0,0,0,0,0
Schwaz,Stans,2020,44,0,0,0,0,0
Schwaz,Stans,2020,45,0,0,0,0,0
Schwaz,Stans,2020,46,0,0,0,0,0
Schwaz,Stans,2020,47,0,0,0,0,0
Schwaz,Stans,2020,48,1,0,0.0062869822,0.3333333333,1
Schwaz,Stans,2020,49,1,0,0.0062869822,0.3333333333,1
Schwaz,Stans,2020,50,1,0,0.0062869822,0,0.6666666667
Schwaz,Stans,2020,51,0,0,0,0,0
Schwaz,Stans,2020,52,0,0,0,0,0
Schwaz,Terfens,2020,1,0,0,0,0,0
Schwaz,Terfens,2020,2,1,0,0.0075813609,0,0.1666666667
Schwaz,Terfens,2020,3,1,0,0.0075813609,0,0.6666666667
Schwaz,Terfens,2020,4,0,0,0,0,0
Schwaz,Terfens,2020,5,0,0,0,0,0
Schwaz,Terfens,2020,6,0,0,0,0,0
Schwaz,Terfens,2020,7,0,0,0,0,0
Schwaz,Terfens,2020,8,0,0,0,0,0
Schwaz,Terfens,2020,9,0,0,0,0,0
Schwaz,Terfens,2020,10,0,0,0,0,0
Schwaz,Terfens,2020,11,0,0,0,0,0
Schwaz,Terfens,2020,12,0,0,0,0,0
Schwaz,Terfens,2020,13,0,0,0,0,0
Schwaz,Terfens,2020,14,0,0,0,0,0
Schwaz,Terfens,2020,15,0,0,0,0,0
Schwaz,Terfens,2020,16,1,0,0.0075813609,0.3333333333,1
Schwaz,Terfens,2020,17,1,0,0.0075813609,0,0
Schwaz,Terfens,2020,18,0,0,0,0,0
Schwaz,Terfens,2020,19,0,0,0,0,0
Schwaz,Terfens,2020,20,0,0,0,0,0
Schwaz,Terfens,2020,21,0,0,0,0,0
Schwaz,Terfens,2020,22,0,0,0,0,0
Schwaz,Terfens,2020,23,1,0,0.0075813609,0.3333333333,1
Schwaz,Terfens,2020,24,0,0,0,0,0
Schwaz,Terfens,2020,25,0,0,0,0,0
Schwaz,Terfens,2020,26,0,0,0,0,0
Schwaz,Terfens,2020,27,0,0,0,0,0
Schwaz,Terfens,2020,28,0,0,0,0,0
Schwaz,Terfens,2020,29,0,0,0,0,0
Schwaz,Terfens,2020,30,0,0,0,0,0
Schwaz,Terfens,2020,31,0,0,0,0,0
Schwaz,Terfens,2020,32,1,0,0.0075813609,0.3333333333,1
Schwaz,Terfens,2020,33,1,0,0.0075813609,0.3333333333,1
Schwaz,Terfens,2020,34,1,0,0.0075813609,0,0.1666666667
Schwaz,Terfens,2020,35,1,0,0.0075813609,0,0.6666666667
Schwaz,Terfens,2020,36,0,0,0,0,0
Schwaz,Terfens,2020,37,0,0,0,0,0
Schwaz,Terfens,2020,38,0,0,0,0,0
Schwaz,Terfens,2020,39,0,0,0,0,0
Schwaz,Terfens,2020,40,0,0,0,0,0
Schwaz,Terfens,2020,41,0,0,0,0,0
Schwaz,Terfens,2020,42,1,0,0.0075813609,0.3333333333,1
Schwaz,Terfens,2020,43,0,0,0,0,0
Schwaz,Terfens,2020,44,1,0,0.0075813609,0,0.6666666667
Schwaz,Terfens,2020,45,0,0,0,0,0
Schwaz,Terfens,2020,46,0,0,0,0,0
Schwaz,Terfens,2020,47,3,0.0192307692,0.0268121302,1,3
Schwaz,Terfens,2020,48,2,0,0.0171967456,1,1.6666666667
Schwaz,Terfens,2020,49,2,0,0.0171967456,0,0.5
Schwaz,Terfens,2020,50,1,0,0.0075813609,0,0.3333333333
Schwaz,Terfens,2020,51,0,0,0,0,0
Schwaz,Terfens,2020,52,0,0,0,0,0
Schwaz,Steinberg am Rofan,2020,1,0,0,0,0,0
Schwaz,Steinberg am Rofan,2020,2,1,0,0.0184911243,0.3333333333,1
Schwaz,Steinberg am Rofan,2020,3,0,0,0,0,0
Schwaz,Steinberg am Rofan,2020,4,0,0,0,0,0
Schwaz,Steinberg am Rofan,2020,5,0,0,0,0,0
Schwaz,Steinberg am Rofan,2020,6,0,0,0,0,0
Schwaz,Steinberg am Rofan,2020,7,0,0,0,0,0
Schwaz,Steinberg am Rofan,2020,8,0,0,0,0,0
Schwaz,Steinberg am Rofan,2020,9,0,0,0,0,0
Schwaz,Steinberg am Rofan,2020,10,0,0,0,0,0
Schwaz,Steinberg am Rofan,2020,11,0,0,0,0,0
Schwaz,Steinberg am Rofan,2020,12,0,0,0,0,0
Schwaz,Steinberg am Rofan,2020,13,0,0,0,0,0
Schwaz,Steinberg am Rofan,2020,14,0,0,0,0,0
Schwaz,Steinberg am Rofan,2020,15,0,0,0,0,0
Schwaz,Steinberg am Rofan,2020,16,0,0,0,0,0
Schwaz,Steinberg am Rofan,2020,17,0,0,0,0,0
Schwaz,Steinberg am Rofan,2020,18,0,0,0,0,0
Schwaz,Steinberg am Rofan,2020,19,1,0,0.0184911243,0.3333333333,1
Schwaz,Steinberg am Rofan,2020,20,0,0,0,0,0
Schwaz,Steinberg am Rofan,2020,21,0,0,0,0,0
Schwaz,Steinberg am Rofan,2020,22,0,0,0,0,0
Schwaz,Steinberg am Rofan,2020,23,0,0,0,0,0
Schwaz,Steinberg am Rofan,2020,24,0,0,0,0,0
Schwaz,Steinberg am Rofan,2020,25,0,0,0,0,0
Schwaz,Steinberg am Rofan,2020,26,0,0,0,0,0
Schwaz,Steinberg am Rofan,2020,27,0,0,0,0,0
Schwaz,Steinberg am Rofan,2020,28,0,0,0,0,0
Schwaz,Steinberg am Rofan,2020,29,0,0,0,0,0
Schwaz,Steinberg am Rofan,2020,30,0,0,0,0,0
Schwaz,Steinberg am Rofan,2020,31,0,0,0,0,0
Schwaz,Steinberg am Rofan,2020,32,0,0,0,0,0
Schwaz,Steinberg am Rofan,2020,33,0,0,0,0,0
Schwaz,Steinberg am Rofan,2020,34,0,0,0,0,0
Schwaz,Steinberg am Rofan,2020,35,0,0,0,0,0
Schwaz,Steinberg am Rofan,2020,36,0,0,0,0,0
Schwaz,Steinberg am Rofan,2020,37,0,0,0,0,0
Schwaz,Steinberg am Rofan,2020,38,0,0,0,0,0
Schwaz,Steinberg am Rofan,2020,39,0,0,0,0,0
Schwaz,Steinberg am Rofan,2020,40,0,0,0,0,0
Schwaz,Steinberg am Rofan,2020,41,0,0,0,0,0
Schwaz,Steinberg am Rofan,2020,42,0,0,0,0,0
Schwaz,Steinberg am Rofan,2020,43,0,0,0,0,0
Schwaz,Steinberg am Rofan,2020,44,0,0,0,0,0
Schwaz,Steinberg am Rofan,2020,45,2,0.0096153846,0.0377218935,0.6666666667,2
Schwaz,Steinberg am Rofan,2020,46,0,0,0,0,0
Schwaz,Steinberg am Rofan,2020,47,1,0,0.0184911243,0.3333333333,1
Schwaz,Steinberg am Rofan,2020,48,0,0,0,0,0
Schwaz,Steinberg am Rofan,2020,49,0,0,0,0,0
Schwaz,Steinberg am Rofan,2020,50,1,0,0.0184911243,0.3333333333,1
Schwaz,Steinberg am Rofan,2020,51,0,0,0,0,0
Schwaz,Steinberg am Rofan,2020,52,0,0,0,0,0
Schwaz,Hart im Zillertal,2020,1,0,0,0,0,0
Schwaz,Hart im Zillertal,2020,2,0,0,0,0,0
Schwaz,Hart im Zillertal,2020,3,0,0,0,0,0
Schwaz,Hart im Zillertal,2020,4,0,0,0,0,0
Schwaz,Hart im Zillertal,2020,5,0,0,0,0,0
Schwaz,Hart im Zillertal,2020,6,0,0,0,0,0
Schwaz,Hart im Zillertal,2020,7,1,0,0.0070266272,0.3333333333,1
Schwaz,Hart im Zillertal,2020,8,0,0,0,0,0
Schwaz,Hart im Zillertal,2020,9,0,0,0,0,0
Schwaz,Hart im Zillertal,2020,10,0,0,0,0,0
Schwaz,Hart im Zillertal,2020,11,1,0,0.0070266272,0,0.1666666667
Schwaz,Hart im Zillertal,2020,12,0,0,0,0,0
Schwaz,Hart im Zillertal,2020,13,0,0,0,0,0
Schwaz,Hart im Zillertal,2020,14,0,0,0,0,0
Schwaz,Hart im Zillertal,2020,15,0,0,0,0,0
Schwaz,Hart im Zillertal,2020,16,0,0,0,0,0
Schwaz,Hart im Zillertal,2020,17,0,0,0,0,0
Schwaz,Hart im Zillertal,2020,18,0,0,0,0,0
Schwaz,Hart im Zillertal,2020,19,0,0,0,0,0
Schwaz,Hart im Zillertal,2020,20,1,0,0.0070266272,0,0.6666666667
Schwaz,Hart im Zillertal,2020,21,0,0,0,0,0
Schwaz,Hart im Zillertal,2020,22,1,0,0.0070266272,0.3333333333,1
Schwaz,Hart im Zillertal,2020,23,0,0,0,0,0
Schwaz,Hart im Zillertal,2020,24,0,0,0,0,0
Schwaz,Hart im Zillertal,2020,25,0,0,0,0,0
Schwaz,Hart im Zillertal,2020,26,0,0,0,0,0
Schwaz,Hart im Zillertal,2020,27,0,0,0,0,0
Schwaz,Hart im Zillertal,2020,28,0,0,0,0,0
Schwaz,Hart im Zillertal,2020,29,1,0,0.0070266272,0,0.1666666667
Schwaz,Hart im Zillertal,2020,30,0,0,0,0,0
Schwaz,Hart im Zillertal,2020,31,0,0,0,0,0
Schwaz,Hart im Zillertal,2020,32,0,0,0,0,0
Schwaz,Hart im Zillertal,2020,33,1,0,0.0070266272,0,0.6666666667
Schwaz,Hart im Zillertal,2020,34,0,0,0,0,0
Schwaz,Hart im Zillertal,2020,35,0,0,0,0,0
Schwaz,Hart im Zillertal,2020,36,0,0,0,0,0
Schwaz,Hart im Zillertal,2020,37,0,0,0,0,0
Schwaz,Hart im Zillertal,2020,38,0,0,0,0,0
Schwaz,Hart im Zillertal,2020,39,0,0,0,0,0
Schwaz,Hart im Zillertal,2020,40,0,0,0,0,0
Schwaz,Hart im Zillertal,2020,41,0,0,0,0,0
Schwaz,Hart im Zillertal,2020,42,0,0,0,0,0
Schwaz,Hart im Zillertal,2020,43,0,0,0,0,0
Schwaz,Hart im Zillertal,2020,44,0,0,0,0,0
Schwaz,Hart im Zillertal,2020,45,0,0,0,0,0
Schwaz,Hart im Zillertal,2020,46,1,0,0.0070266272,0,0.6666666667
Schwaz,Hart im Zillertal,2020,47,0,0,0,0,0
Schwaz,Hart im Zillertal,2020,48,0,0,0,0,0
Schwaz,Hart im Zillertal,2020,49,0,0,0,0,0
Schwaz,Hart im Zillertal,2020,50,1,0,0.0070266272,0,0.6666666667
Schwaz,Hart im Zillertal,2020,51,0,0,0,0,0
Schwaz,Hart im Zillertal,2020,52,0,0,0,0,0
Schwaz,Eben am Achensee,2020,1,0,0,0,0,0
Schwaz,Eben am Achensee,2020,2,0,0,0,0,0
Schwaz,Eben am Achensee,2020,3,1,0,0.0162721893,0.3333333333,1
Schwaz,Eben am Achensee,2020,4,0,0,0,0,0
Schwaz,Eben am Achensee,2020,5,0,0,0,0,0
Schwaz,Eben am Achensee,2020,6,0,0,0,0,0
Schwaz,Eben am Achensee,2020,7,0,0,0,0,0
Schwaz,Eben am Achensee,2020,8,0,0,0,0,0
Schwaz,Eben am Achensee,2020,9,0,0,0,0,0
Schwaz,Eben am Achensee,2020,10,0,0,0,0,0
Schwaz,Eben am Achensee,2020,11,0,0,0,0,0
Schwaz,Eben am Achensee,2020,12,1,0,0.0162721893,0,0.3333333333
Schwaz,Eben am Achensee,2020,13,0,0,0,0,0
Schwaz,Eben am Achensee,2020,14,1,0,0.0162721893,0,0.6666666667
Schwaz,Eben am Achensee,2020,15,0,0,0,0,0
Schwaz,Eben am Achensee,2020,16,0,0,0,0,0
Schwaz,Eben am Achensee,2020,17,2,0.0024038462,0.0355029586,1,1.6666666667
Schwaz,Eben am Achensee,2020,18,0,0,0,0,0
Schwaz,Eben am Achensee,2020,19,2,0.0024038462,0.0355029586,0.6666666667,2
Schwaz,Eben am Achensee,2020,20,0,0,0,0,0
Schwaz,Eben am Achensee,2020,21,0,0,0,0,0
Schwaz,Eben am Achensee,2020,22,0,0,0,0,0
Schwaz,Eben am Achensee,2020,23,0,0,0,0,0
Schwaz,Eben am Achensee,2020,24,0,0,0,0,0
Schwaz,Eben am Achensee,2020,25,0,0,0,0,0
Schwaz,Eben am Achensee,2020,26,0,0,0,0,0
Schwaz,Eben am Achensee,2020,27,1,0,0.0162721893,0.3333333333,1
Schwaz,Eben am Achensee,2020,28,0,0,0,0,0
Schwaz,Eben am Achensee,2020,29,0,0,0,0,0
Schwaz,Eben am Achensee,2020,30,0,0,0,0,0
Schwaz,Eben am Achensee,2020,31,1,0,0.0162721893,0,0.6666666667
Schwaz,Eben am Achensee,2020,32,1,0,0.0162721893,0,0.6666666667
Schwaz,Eben am Achensee,2020,33,1,0,0.0162721893,0,0.6666666667
Schwaz,Eben am Achensee,2020,34,0,0,0,0,0
Schwaz,Eben am Achensee,2020,35,0,0,0,0,0
Schwaz,Eben am Achensee,2020,36,1,0,0.0162721893,0,0.6666666667
Schwaz,Eben am Achensee,2020,37,2,0.0024038462,0.0355029586,0.6666666667,2
Schwaz,Eben am Achensee,2020,38,0,0,0,0,0
Schwaz,Eben am Achensee,2020,39,1,0,0.0162721893,0,0.6666666667
Schwaz,Eben am Achensee,2020,40,0,0,0,0,0
Schwaz,Eben am Achensee,2020,41,1,0,0.0162721893,0,0.6666666667
Schwaz,Eben am Achensee,2020,42,0,0,0,0,0
Schwaz,Eben am Achensee,2020,43,0,0,0,0,0
Schwaz,Eben am Achensee,2020,44,1,0,0.0162721893,0,0.6666666667
Schwaz,Eben am Achensee,2020,45,0,0,0,0,0
Schwaz,Eben am Achensee,2020,46,0,0,0,0,0
Schwaz,Eben am Achensee,2020,47,0,0,0,0,0
Schwaz,Eben am Achensee,2020,48,0,0,0,0,0
Schwaz,Eben am Achensee,2020,49,0,0,0,0,0
Schwaz,Eben am Achensee,2020,50,1,0,0.0162721893,0.3333333333,1
Schwaz,Eben am Achensee,2020,51,0,0,0,0,0
Schwaz,Eben am Achensee,2020,52,0,0,0,0,0
Schwaz,Aschau im Zillertal,2020,1,0,0,0,0,0
Schwaz,Aschau im Zillertal,2020,2,1,0,0.0170118343,0.3333333333,1
Schwaz,Aschau im Zillertal,2020,3,0,0,0,0,0
Schwaz,Aschau im Zillertal,2020,4,0,0,0,0,0
Schwaz,Aschau im Zillertal,2020,5,0,0,0,0,0
Schwaz,Aschau im Zillertal,2020,6,0,0,0,0,0
Schwaz,Aschau im Zillertal,2020,7,1,0,0.0170118343,0.3333333333,1
Schwaz,Aschau im Zillertal,2020,8,0,0,0,0,0
Schwaz,Aschau im Zillertal,2020,9,0,0,0,0,0
Schwaz,Aschau im Zillertal,2020,10,0,0,0,0,0
Schwaz,Aschau im Zillertal,2020,11,0,0,0,0,0
Schwaz,Aschau im Zillertal,2020,12,0,0,0,0,0
Schwaz,Aschau im Zillertal,2020,13,0,0,0,0,0
Schwaz,Aschau im Zillertal,2020,14,0,0,0,0,0
Schwaz,Aschau im Zillertal,2020,15,0,0,0,0,0
Schwaz,Aschau im Zillertal,2020,16,0,0,0,0,0
Schwaz,Aschau im Zillertal,2020,17,0,0,0,0,0
Schwaz,Aschau im Zillertal,2020,18,0,0,0,0,0
Schwaz,Aschau im Zillertal,2020,19,0,0,0,0,0
Schwaz,Aschau im Zillertal,2020,20,0,0,0,0,0
Schwaz,Aschau im Zillertal,2020,21,0,0,0,0,0
Schwaz,Aschau im Zillertal,2020,22,0,0,0,0,0
Schwaz,Aschau im Zillertal,2020,23,0,0,0,0,0
Schwaz,Aschau im Zillertal,2020,24,0,0,0,0,0
Schwaz,Aschau im Zillertal,2020,25,0,0,0,0,0
Schwaz,Aschau im Zillertal,2020,26,0,0,0,0,0
Schwaz,Aschau im Zillertal,2020,27,0,0,0,0,0
Schwaz,Aschau im Zillertal,2020,28,0,0,0,0,0
Schwaz,Aschau im Zillertal,2020,29,0,0,0,0,0
Schwaz,Aschau im Zillertal,2020,30,0,0,0,0,0
Schwaz,Aschau im Zillertal,2020,31,0,0,0,0,0
Schwaz,Aschau im Zillertal,2020,32,0,0,0,0,0
Schwaz,Aschau im Zillertal,2020,33,0,0,0,0,0
Schwaz,Aschau im Zillertal,2020,34,0,0,0,0,0
Schwaz,Aschau im Zillertal,2020,35,0,0,0,0,0
Schwaz,Aschau im Zillertal,2020,36,0,0,0,0,0
Schwaz,Aschau im Zillertal,2020,37,0,0,0,0,0
Schwaz,Aschau im Zillertal,2020,38,0,0,0,0,0
Schwaz,Aschau im Zillertal,2020,39,1,0,0.0170118343,0.3333333333,1
Schwaz,Aschau im Zillertal,2020,40,0,0,0,0,0
Schwaz,Aschau im Zillertal,2020,41,0,0,0,0,0
Schwaz,Aschau im Zillertal,2020,42,0,0,0,0,0
Schwaz,Aschau im Zillertal,2020,43,1,0,0.0170118343,0.3333333333,1
Schwaz,Aschau im Zillertal,2020,44,0,0,0,0,0
Schwaz,Aschau im Zillertal,2020,45,1,0,0.0170118343,0.3333333333,1
Schwaz,Aschau im Zillertal,2020,46,2,0.0032051282,0.0362426036,0.6666666667,2
Schwaz,Aschau im Zillertal,2020,47,0,0,0,0,0
Schwaz,Aschau im Zillertal,2020,48,1,0,0.0170118343,0.3333333333,1
Schwaz,Aschau im Zillertal,2020,49,2,0.0032051282,0.0362426036,0.6666666667,2
Schwaz,Aschau im Zillertal,2020,50,0,0,0,0,0
Schwaz,Aschau im Zillertal,2020,51,0,0,0,0,0
Schwaz,Aschau im Zillertal,2020,52,0,0,0,0,0
Schwaz,Gerlos,2020,1,0,0,0,0,0
Schwaz,Gerlos,2020,2,0,0,0,0,0
Schwaz,Gerlos,2020,3,0,0,0,0,0
Schwaz,Gerlos,2020,4,0,0,0,0,0
Schwaz,Gerlos,2020,5,1,0,0.0081360947,0.3333333333,1
Schwaz,Gerlos,2020,6,0,0,0,0,0
Schwaz,Gerlos,2020,7,0,0,0,0,0
Schwaz,Gerlos,2020,8,0,0,0,0,0
Schwaz,Gerlos,2020,9,1,0,0.0081360947,0,0.6666666667
Schwaz,Gerlos,2020,10,0,0,0,0,0
Schwaz,Gerlos,2020,11,0,0,0,0,0
Schwaz,Gerlos,2020,12,0,0,0,0,0
Schwaz,Gerlos,2020,13,0,0,0,0,0
